# Daily JPL Horizons ephemerides, perihelion ±182 days, for the §17.3b comets.
# Ephemerides courtesy of the Jet Propulsion Laboratory, California Institute of
# Technology (US Government work, public domain).
# Positions, delta and RA/Dec are geometric (VEC_CORR='NONE'): no light-time or
# aberration correction, matching what the propagator computes. helio_* is
# ecliptic J2000; ra/dec come from the geocentric ICRF/J2000 equatorial vector.
# tmag is Horizons' own total magnitude, M1 + 5*log10(delta) + k1*log10(r).
# Regenerate with tools/fixtures/fetch-horizons.py — do not edit by hand.
comet,time_utc,helio_x_au,helio_y_au,helio_z_au,r_au,delta_au,ra_deg,dec_deg,tmag
neowise,2020-08-01T00:00:00.000Z,-0.057007704,-0.733033104,0.377978379,0.826713411,0.792996716,188.071571,27.748524,10.583
neowise,2020-08-02T00:00:00.000Z,-0.070122949,-0.756137217,0.377638427,0.848098757,0.814178573,190.187737,25.880996,10.776
neowise,2020-08-03T00:00:00.000Z,-0.083204234,-0.778874446,0.377115167,0.869358497,0.836740329,192.119294,24.084615,10.968
neowise,2020-08-04T00:00:00.000Z,-0.096248095,-0.801260812,0.376421960,0.890492042,0.860537089,193.887105,22.364271,11.156
neowise,2020-08-05T00:00:00.000Z,-0.109251662,-0.823311329,0.375570917,0.911499306,0.885435346,195.509769,20.722242,11.342
neowise,2020-08-06T00:00:00.000Z,-0.122212574,-0.845040070,0.374573038,0.932380606,0.911313066,197.003734,19.158830,11.525
neowise,2020-08-07T00:00:00.000Z,-0.135128897,-0.866460242,0.373438336,0.953136591,0.938059395,198.383480,17.672892,11.705
neowise,2020-08-08T00:00:00.000Z,-0.147999064,-0.887584249,0.372175947,0.973768175,0.965574116,199.661713,16.262255,11.882
neowise,2020-08-09T00:00:00.000Z,-0.160821822,-0.908423751,0.370794226,0.994276485,0.993766944,200.849570,14.924061,12.055
neowise,2020-08-10T00:00:00.000Z,-0.173596180,-0.928989719,0.369300821,1.014662815,1.022556748,201.956810,13.655015,12.225
neowise,2020-08-11T00:00:00.000Z,-0.186321378,-0.949292487,0.367702757,1.034928596,1.051870732,202.991987,12.451581,12.392
neowise,2020-08-12T00:00:00.000Z,-0.198996849,-0.969341796,0.366006490,1.055075359,1.081643638,203.962606,11.310123,12.555
neowise,2020-08-13T00:00:00.000Z,-0.211622192,-0.989146840,0.364217969,1.075104717,1.111816974,204.875265,10.227011,12.715
neowise,2020-08-14T00:00:00.000Z,-0.224197149,-1.008716304,0.362342680,1.095018338,1.142338292,205.735770,9.198688,12.871
neowise,2020-08-15T00:00:00.000Z,-0.236721585,-1.028058397,0.360385697,1.114817934,1.173160522,206.549242,8.221722,13.024
neowise,2020-08-16T00:00:00.000Z,-0.249195467,-1.047180890,0.358351715,1.134505244,1.204241371,207.320204,7.292835,13.174
neowise,2020-08-17T00:00:00.000Z,-0.261618854,-1.066091144,0.356245085,1.154082022,1.235542773,208.052665,6.408923,13.321
neowise,2020-08-18T00:00:00.000Z,-0.273991880,-1.084796138,0.354069850,1.173550029,1.267030416,208.750176,5.567064,13.465
neowise,2020-08-19T00:00:00.000Z,-0.286314743,-1.103302494,0.351829766,1.192911023,1.298673319,209.415898,4.764519,13.605
neowise,2020-08-20T00:00:00.000Z,-0.298587697,-1.121616502,0.349528331,1.212166756,1.330443478,210.052640,3.998733,13.743
neowise,2020-08-21T00:00:00.000Z,-0.310811044,-1.139744143,0.347168805,1.231318966,1.362315556,210.662913,3.267324,13.878
neowise,2020-08-22T00:00:00.000Z,-0.322985124,-1.157691104,0.344754233,1.250369371,1.394266616,211.248958,2.568082,14.010
neowise,2020-08-23T00:00:00.000Z,-0.335110313,-1.175462804,0.342287457,1.269319671,1.426275891,211.812784,1.898950,14.139
neowise,2020-08-24T00:00:00.000Z,-0.347187012,-1.193064403,0.339771139,1.288171541,1.458324561,212.356196,1.258024,14.266
neowise,2020-08-25T00:00:00.000Z,-0.359215646,-1.210500827,0.337207771,1.306926629,1.490395555,212.880820,0.643536,14.390
neowise,2020-08-26T00:00:00.000Z,-0.371196662,-1.227776772,0.334599690,1.325586555,1.522473360,213.388125,0.053846,14.511
neowise,2020-08-27T00:00:00.000Z,-0.383130518,-1.244896726,0.331949089,1.344152912,1.554543843,213.879439,-0.512565,14.631
neowise,2020-08-28T00:00:00.000Z,-0.395017688,-1.261864980,0.329258029,1.362627261,1.586594092,214.355969,-1.057107,14.748
neowise,2020-08-29T00:00:00.000Z,-0.406858654,-1.278685636,0.326528449,1.381011133,1.618612273,214.818812,-1.581087,14.862
neowise,2020-08-30T00:00:00.000Z,-0.418653907,-1.295362621,0.323762173,1.399306027,1.650587502,215.268968,-2.085720,14.975
neowise,2020-08-31T00:00:00.000Z,-0.430403942,-1.311899695,0.320960922,1.417513413,1.682509730,215.707350,-2.572130,15.085
neowise,2020-09-01T00:00:00.000Z,-0.442109257,-1.328300464,0.318126316,1.435634728,1.714369645,216.134793,-3.041366,15.194
neowise,2020-09-02T00:00:00.000Z,-0.453770355,-1.344568384,0.315259887,1.453671377,1.746158584,216.552061,-3.494399,15.300
neowise,2020-09-03T00:00:00.000Z,-0.465387736,-1.360706773,0.312363082,1.471624735,1.777868453,216.959856,-3.932134,15.404
neowise,2020-09-04T00:00:00.000Z,-0.476961904,-1.376718815,0.309437266,1.489496148,1.809491665,217.358821,-4.355412,15.507
neowise,2020-09-05T00:00:00.000Z,-0.488493357,-1.392607570,0.306483735,1.507286928,1.841021078,217.749549,-4.765015,15.607
neowise,2020-09-06T00:00:00.000Z,-0.499982594,-1.408375980,0.303503713,1.524998360,1.872449948,218.132583,-5.161674,15.706
neowise,2020-09-07T00:00:00.000Z,-0.511430110,-1.424026874,0.300498362,1.542631699,1.903771884,218.508425,-5.546070,15.803
neowise,2020-09-08T00:00:00.000Z,-0.522836396,-1.439562974,0.297468783,1.560188171,1.934980814,218.877536,-5.918835,15.899
neowise,2020-09-09T00:00:00.000Z,-0.534201939,-1.454986902,0.294416020,1.577668974,1.966070947,219.240343,-6.280564,15.993
neowise,2020-09-10T00:00:00.000Z,-0.545527222,-1.470301184,0.291341066,1.595075277,1.997036745,219.597239,-6.631810,16.085
neowise,2020-09-11T00:00:00.000Z,-0.556812723,-1.485508254,0.288244863,1.612408224,2.027872890,219.948588,-6.973091,16.176
neowise,2020-09-12T00:00:00.000Z,-0.568058914,-1.500610458,0.285128309,1.629668932,2.058574260,220.294725,-7.304890,16.265
neowise,2020-09-13T00:00:00.000Z,-0.579266262,-1.515610061,0.281992256,1.646858492,2.089135899,220.635962,-7.627661,16.353
neowise,2020-09-14T00:00:00.000Z,-0.590435227,-1.530509249,0.278837517,1.663977969,2.119552996,220.972584,-7.941830,16.439
neowise,2020-09-15T00:00:00.000Z,-0.601566265,-1.545310134,0.275664864,1.681028405,2.149820870,221.304857,-8.247793,16.524
neowise,2020-09-16T00:00:00.000Z,-0.612659825,-1.560014753,0.272475035,1.698010817,2.179934969,221.633023,-8.545925,16.608
neowise,2020-09-17T00:00:00.000Z,-0.623716348,-1.574625078,0.269268734,1.714926199,2.209890874,221.957306,-8.836573,16.691
neowise,2020-09-18T00:00:00.000Z,-0.634736271,-1.589143015,0.266046630,1.731775524,2.239684327,222.277911,-9.120067,16.772
neowise,2020-09-19T00:00:00.000Z,-0.645720024,-1.603570406,0.262809365,1.748559739,2.269311265,222.595024,-9.396713,16.851
neowise,2020-09-20T00:00:00.000Z,-0.656668031,-1.617909037,0.259557550,1.765279773,2.298767847,222.908818,-9.666800,16.930
neowise,2020-09-21T00:00:00.000Z,-0.667580707,-1.632160634,0.256291769,1.781936533,2.328050470,223.219451,-9.930602,17.008
neowise,2020-09-22T00:00:00.000Z,-0.678458465,-1.646326870,0.253012582,1.798530906,2.357155771,223.527069,-10.188374,17.084
neowise,2020-09-23T00:00:00.000Z,-0.689301708,-1.660409366,0.249720523,1.815063758,2.386080598,223.831812,-10.440359,17.159
neowise,2020-09-24T00:00:00.000Z,-0.700110833,-1.674409691,0.246416102,1.831535937,2.414821989,224.133807,-10.686789,17.233
neowise,2020-09-25T00:00:00.000Z,-0.710886233,-1.688329370,0.243099811,1.847948272,2.443377127,224.433177,-10.927880,17.306
neowise,2020-09-26T00:00:00.000Z,-0.721628292,-1.702169879,0.239772119,1.864301574,2.471743320,224.730038,-11.163839,17.378
neowise,2020-09-27T00:00:00.000Z,-0.732337390,-1.715932652,0.236433473,1.880596635,2.499917967,225.024498,-11.394864,17.449
neowise,2020-09-28T00:00:00.000Z,-0.743013898,-1.729619078,0.233084306,1.896834232,2.527898542,225.316662,-11.621141,17.519
neowise,2020-09-29T00:00:00.000Z,-0.753658184,-1.743230510,0.229725030,1.913015123,2.555682575,225.606627,-11.842847,17.588
neowise,2020-09-30T00:00:00.000Z,-0.764270608,-1.756768258,0.226356042,1.929140051,2.583267642,225.894486,-12.060151,17.656
neowise,2020-10-01T00:00:00.000Z,-0.774851526,-1.770233598,0.222977723,1.945209742,2.610651352,226.180327,-12.273212,17.723
neowise,2020-10-02T00:00:00.000Z,-0.785401285,-1.783627766,0.219590436,1.961224910,2.637831336,226.464232,-12.482184,17.789
neowise,2020-10-03T00:00:00.000Z,-0.795920229,-1.796951968,0.216194534,1.977186249,2.664805242,226.746279,-12.687211,17.854
neowise,2020-10-04T00:00:00.000Z,-0.806408695,-1.810207374,0.212790353,1.993094442,2.691570728,227.026543,-12.888432,17.918
neowise,2020-10-05T00:00:00.000Z,-0.816867015,-1.823395124,0.209378217,2.008950157,2.718125453,227.305091,-13.085977,17.982
neowise,2020-10-06T00:00:00.000Z,-0.827295515,-1.836516323,0.205958438,2.024754048,2.744467081,227.581989,-13.279971,18.045
neowise,2020-10-07T00:00:00.000Z,-0.837694517,-1.849572053,0.202531315,2.040506755,2.770593269,227.857297,-13.470534,18.106
neowise,2020-10-08T00:00:00.000Z,-0.848064335,-1.862563362,0.199097135,2.056208905,2.796501674,228.131072,-13.657780,18.167
neowise,2020-10-09T00:00:00.000Z,-0.858405280,-1.875491272,0.195656178,2.071861114,2.822189938,228.403367,-13.841816,18.228
neowise,2020-10-10T00:00:00.000Z,-0.868717657,-1.888356780,0.192208708,2.087463984,2.847655694,228.674230,-14.022745,18.287
neowise,2020-10-11T00:00:00.000Z,-0.879001767,-1.901160856,0.188754985,2.103018105,2.872896558,228.943706,-14.200666,18.346
neowise,2020-10-12T00:00:00.000Z,-0.889257903,-1.913904446,0.185295254,2.118524057,2.897910124,229.211837,-14.375672,18.404
neowise,2020-10-13T00:00:00.000Z,-0.899486358,-1.926588471,0.181829756,2.133982405,2.922693968,229.478659,-14.547851,18.461
neowise,2020-10-14T00:00:00.000Z,-0.909687416,-1.939213830,0.178358719,2.149393707,2.947245654,229.744205,-14.717289,18.517
neowise,2020-10-15T00:00:00.000Z,-0.919861359,-1.951781401,0.174882365,2.164758508,2.971562757,230.008503,-14.884065,18.573
neowise,2020-10-16T00:00:00.000Z,-0.930008462,-1.964292037,0.171400909,2.180077343,2.995642895,230.271577,-15.048255,18.628
neowise,2020-10-17T00:00:00.000Z,-0.940128998,-1.976746574,0.167914557,2.195350735,3.019483773,230.533445,-15.209932,18.682
neowise,2020-10-18T00:00:00.000Z,-0.950223234,-1.989145827,0.164423507,2.210579201,3.043083229,230.794123,-15.369163,18.736
neowise,2020-10-19T00:00:00.000Z,-0.960291433,-2.001490589,0.160927952,2.225763244,3.066439267,231.053623,-15.526015,18.789
neowise,2020-10-20T00:00:00.000Z,-0.970333853,-2.013781637,0.157428077,2.240903360,3.089550068,231.311954,-15.680548,18.841
neowise,2020-10-21T00:00:00.000Z,-0.980350751,-2.026019731,0.153924061,2.256000035,3.112413974,231.569126,-15.832824,18.893
neowise,2020-10-22T00:00:00.000Z,-0.990342375,-2.038205609,0.150416077,2.271053747,3.135029463,231.825148,-15.982901,18.944
neowise,2020-10-23T00:00:00.000Z,-1.000308974,-2.050339996,0.146904292,2.286064962,3.157395116,232.080028,-16.130835,18.995
neowise,2020-10-24T00:00:00.000Z,-1.010250789,-2.062423598,0.143388867,2.301034142,3.179509580,232.333774,-16.276680,19.045
neowise,2020-10-25T00:00:00.000Z,-1.020168060,-2.074457108,0.139869959,2.315961737,3.201371550,232.586397,-16.420489,19.094
neowise,2020-10-26T00:00:00.000Z,-1.030061021,-2.086441201,0.136347717,2.330848191,3.222979750,232.837903,-16.562315,19.143
neowise,2020-10-27T00:00:00.000Z,-1.039929905,-2.098376537,0.132822289,2.345693939,3.244332926,233.088302,-16.702206,19.191
neowise,2020-10-28T00:00:00.000Z,-1.049774938,-2.110263762,0.129293814,2.360499409,3.265429833,233.337602,-16.840211,19.238
neowise,2020-10-29T00:00:00.000Z,-1.059596346,-2.122103510,0.125762429,2.375265019,3.286269235,233.585808,-16.976375,19.285
neowise,2020-10-30T00:00:00.000Z,-1.069394349,-2.133896398,0.122228266,2.389991184,3.306849900,233.832929,-17.110745,19.332
neowise,2020-10-31T00:00:00.000Z,-1.079169164,-2.145643031,0.118691454,2.404678308,3.327170591,234.078970,-17.243364,19.378
neowise,2020-11-01T00:00:00.000Z,-1.088921005,-2.157344003,0.115152114,2.419326789,3.347230070,234.323935,-17.374274,19.423
neowise,2020-11-02T00:00:00.000Z,-1.098650084,-2.168999892,0.111610367,2.433937019,3.367027084,234.567830,-17.503516,19.468
neowise,2020-11-03T00:00:00.000Z,-1.108356608,-2.180611267,0.108066329,2.448509383,3.386560372,234.810659,-17.631130,19.512
neowise,2020-11-04T00:00:00.000Z,-1.118040780,-2.192178682,0.104520111,2.463044258,3.405828652,235.052422,-17.757153,19.556
neowise,2020-11-05T00:00:00.000Z,-1.127702804,-2.203702684,0.100971823,2.477542016,3.424830629,235.293122,-17.881622,19.599
neowise,2020-11-06T00:00:00.000Z,-1.137342876,-2.215183805,0.097421569,2.492003024,3.443564985,235.532758,-18.004574,19.642
neowise,2020-11-07T00:00:00.000Z,-1.146961193,-2.226622568,0.093869452,2.506427640,3.462030388,235.771330,-18.126042,19.684
neowise,2020-11-08T00:00:00.000Z,-1.156557946,-2.238019485,0.090315570,2.520816217,3.480225482,236.008834,-18.246059,19.726
neowise,2020-11-09T00:00:00.000Z,-1.166133326,-2.249375057,0.086760018,2.535169103,3.498148897,236.245265,-18.364658,19.768
neowise,2020-11-10T00:00:00.000Z,-1.175687519,-2.260689777,0.083202890,2.549486641,3.515799249,236.480618,-18.481869,19.808
neowise,2020-11-11T00:00:00.000Z,-1.185220710,-2.271964126,0.079644276,2.563769165,3.533175152,236.714884,-18.597721,19.849
neowise,2020-11-12T00:00:00.000Z,-1.194733079,-2.283198579,0.076084263,2.578017008,3.550275238,236.948052,-18.712242,19.889
neowise,2020-11-13T00:00:00.000Z,-1.204224807,-2.294393597,0.072522935,2.592230495,3.567098186,237.180107,-18.825459,19.928
neowise,2020-11-14T00:00:00.000Z,-1.213696068,-2.305549636,0.068960374,2.606409946,3.583642764,237.411033,-18.937397,19.967
neowise,2020-11-15T00:00:00.000Z,-1.223147038,-2.316667143,0.065396660,2.620555676,3.599907868,237.640813,-19.048080,20.006
neowise,2020-11-16T00:00:00.000Z,-1.232577886,-2.327746554,0.061831870,2.634667996,3.615892565,237.869425,-19.157530,20.044
neowise,2020-11-17T00:00:00.000Z,-1.241988783,-2.338788300,0.058266079,2.648747210,3.631596102,238.096848,-19.265771,20.082
neowise,2020-11-18T00:00:00.000Z,-1.251379894,-2.349792802,0.054699360,2.662793621,3.647017904,238.323061,-19.372823,20.119
neowise,2020-11-19T00:00:00.000Z,-1.260751384,-2.360760472,0.051131783,2.676807524,3.662157544,238.548042,-19.478709,20.156
neowise,2020-11-20T00:00:00.000Z,-1.270103414,-2.371691719,0.047563417,2.690789210,3.677014709,238.771773,-19.583450,20.193
neowise,2020-11-21T00:00:00.000Z,-1.279436144,-2.382586940,0.043994328,2.704738966,3.691589166,238.994233,-19.687066,20.229
neowise,2020-11-22T00:00:00.000Z,-1.288749732,-2.393446526,0.040424580,2.718657075,3.705880733,239.215404,-19.789580,20.265
neowise,2020-11-23T00:00:00.000Z,-1.298044333,-2.404270862,0.036854237,2.732543816,3.719889264,239.435270,-19.891011,20.300
neowise,2020-11-24T00:00:00.000Z,-1.307320100,-2.415060326,0.033283358,2.746399462,3.733614636,239.653811,-19.991381,20.335
neowise,2020-11-25T00:00:00.000Z,-1.316577183,-2.425815289,0.029712004,2.760224284,3.747056745,239.871011,-20.090709,20.369
neowise,2020-11-26T00:00:00.000Z,-1.325815732,-2.436536114,0.026140231,2.774018547,3.760215503,240.086854,-20.189016,20.403
neowise,2020-11-27T00:00:00.000Z,-1.335035894,-2.447223160,0.022568096,2.787782515,3.773090836,240.301320,-20.286322,20.437
neowise,2020-11-28T00:00:00.000Z,-1.344237814,-2.457876778,0.018995652,2.801516445,3.785682681,240.514394,-20.382645,20.471
neowise,2020-11-29T00:00:00.000Z,-1.353421634,-2.468497315,0.015422952,2.815220592,3.797990983,240.726058,-20.478006,20.504
neowise,2020-11-30T00:00:00.000Z,-1.362587497,-2.479085110,0.011850047,2.828895207,3.810015687,240.936293,-20.572422,20.536
neowise,2020-12-01T00:00:00.000Z,-1.371735540,-2.489640497,0.008276988,2.842540537,3.821756738,241.145082,-20.665913,20.569
neowise,2020-12-02T00:00:00.000Z,-1.380865902,-2.500163803,0.004703821,2.856156825,3.833214071,241.352406,-20.758497,20.600
neowise,2020-12-03T00:00:00.000Z,-1.389978719,-2.510655354,0.001130594,2.869744313,3.844387615,241.558247,-20.850191,20.632
neowise,2020-12-04T00:00:00.000Z,-1.399074124,-2.521115464,-0.002442647,2.883303237,3.855277285,241.762582,-20.941013,20.663
neowise,2020-12-05T00:00:00.000Z,-1.408152249,-2.531544447,-0.006015859,2.896833829,3.865882988,241.965393,-21.030980,20.694
neowise,2020-12-06T00:00:00.000Z,-1.417213225,-2.541942610,-0.009588997,2.910336322,3.876204624,242.166655,-21.120108,20.725
neowise,2020-12-07T00:00:00.000Z,-1.426257180,-2.552310255,-0.013162020,2.923810941,3.886242094,242.366346,-21.208413,20.755
neowise,2020-12-08T00:00:00.000Z,-1.435284242,-2.562647679,-0.016734888,2.937257911,3.895995311,242.564441,-21.295912,20.785
neowise,2020-12-09T00:00:00.000Z,-1.444294535,-2.572955173,-0.020307560,2.950677452,3.905464215,242.760911,-21.382618,20.814
neowise,2020-12-10T00:00:00.000Z,-1.453288185,-2.583233027,-0.023879999,2.964069782,3.914648792,242.955727,-21.468546,20.843
neowise,2020-12-11T00:00:00.000Z,-1.462265313,-2.593481522,-0.027452166,2.977435117,3.923549100,243.148858,-21.553710,20.872
neowise,2020-12-12T00:00:00.000Z,-1.471226040,-2.603700938,-0.031024026,2.990773667,3.932165309,243.340272,-21.638122,20.901
neowise,2020-12-13T00:00:00.000Z,-1.480170486,-2.613891548,-0.034595542,3.004085642,3.940497727,243.529931,-21.721796,20.929
neowise,2020-12-14T00:00:00.000Z,-1.489098768,-2.624053622,-0.038166681,3.017371248,3.948546837,243.717800,-21.804742,20.957
neowise,2020-12-15T00:00:00.000Z,-1.498011002,-2.634187427,-0.041737409,3.030630689,3.956313311,243.903841,-21.886974,20.985
neowise,2020-12-16T00:00:00.000Z,-1.506907304,-2.644293223,-0.045307694,3.043864165,3.963798006,244.088017,-21.968501,21.012
neowise,2020-12-17T00:00:00.000Z,-1.515787786,-2.654371268,-0.048877502,3.057071875,3.971001944,244.270291,-22.049337,21.039
neowise,2020-12-18T00:00:00.000Z,-1.524652562,-2.664421815,-0.052446805,3.070254014,3.977926277,244.450626,-22.129492,21.066
neowise,2020-12-19T00:00:00.000Z,-1.533501742,-2.674445116,-0.056015572,3.083410776,3.984572258,244.628987,-22.208978,21.092
neowise,2020-12-20T00:00:00.000Z,-1.542335435,-2.684441414,-0.059583773,3.096542350,3.990941204,244.805341,-22.287809,21.118
neowise,2020-12-21T00:00:00.000Z,-1.551153749,-2.694410953,-0.063151380,3.109648925,3.997034482,244.979653,-22.365994,21.144
neowise,2020-12-22T00:00:00.000Z,-1.559956791,-2.704353972,-0.066718365,3.122730686,4.002853495,245.151891,-22.443548,21.169
neowise,2020-12-23T00:00:00.000Z,-1.568744668,-2.714270705,-0.070284703,3.135787817,4.008399674,245.322021,-22.520482,21.194
neowise,2020-12-24T00:00:00.000Z,-1.577517482,-2.724161384,-0.073850365,3.148820499,4.013674478,245.490010,-22.596808,21.219
neowise,2020-12-25T00:00:00.000Z,-1.586275338,-2.734026238,-0.077415328,3.161828909,4.018679394,245.655827,-22.672539,21.244
neowise,2020-12-26T00:00:00.000Z,-1.595018337,-2.743865491,-0.080979566,3.174813226,4.023415933,245.819438,-22.747686,21.268
neowise,2020-12-27T00:00:00.000Z,-1.603746580,-2.753679366,-0.084543054,3.187773622,4.027885628,245.980810,-22.822262,21.292
neowise,2020-12-28T00:00:00.000Z,-1.612460165,-2.763468079,-0.088105771,3.200710271,4.032090029,246.139911,-22.896279,21.316
neowise,2020-12-29T00:00:00.000Z,-1.621159193,-2.773231848,-0.091667692,3.213623341,4.036030696,246.296707,-22.969748,21.340
neowise,2020-12-30T00:00:00.000Z,-1.629843759,-2.782970884,-0.095228795,3.226513001,4.039709194,246.451165,-23.042682,21.363
neowise,2020-12-31T00:00:00.000Z,-1.638513961,-2.792685396,-0.098789060,3.239379416,4.043127087,246.603251,-23.115091,21.386
neowise,2021-01-01T00:00:00.000Z,-1.647169892,-2.802375592,-0.102348464,3.252222750,4.046285937,246.752929,-23.186988,21.409
borisov,2019-06-09T00:00:00.000Z,-0.225867319,3.875216063,2.143906282,4.434484156,5.318055592,90.137573,47.213175,20.340
borisov,2019-06-10T00:00:00.000Z,-0.234499390,3.861484239,2.129133328,4.415796556,5.302937105,90.537610,47.110063,20.326
borisov,2019-06-11T00:00:00.000Z,-0.243130655,3.847739156,2.114353058,4.397123831,5.287683190,90.939285,47.006163,20.311
borisov,2019-06-12T00:00:00.000Z,-0.251761075,3.833980692,2.099565429,4.378466235,5.272294674,91.342575,46.901448,20.296
borisov,2019-06-13T00:00:00.000Z,-0.260390608,3.820208723,2.084770399,4.359824030,5.256772412,91.747461,46.795892,20.282
borisov,2019-06-14T00:00:00.000Z,-0.269019213,3.806423124,2.069967925,4.341197479,5.241117264,92.153923,46.689469,20.267
borisov,2019-06-15T00:00:00.000Z,-0.277646845,3.792623770,2.055157966,4.322586852,5.225330079,92.561946,46.582153,20.252
borisov,2019-06-16T00:00:00.000Z,-0.286273462,3.778810531,2.040340477,4.303992424,5.209411675,92.971512,46.473919,20.237
